Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
23-Feb-05,2872.35,2872.35,2843.45,2849.95,6303559,294.46
24-Feb-05,2855.3,2876.25,2848.15,2854.7,7468255,399.59
25-Feb-05,2851.6,2882.95,2837.2,2854.7,8704943,511.57
28-Feb-05,2856.6,2925.25,2822,2919.05,8559000,588.93
01-Mar-05,2918.35,2918.35,2842.55,2848.2,10236849,552.48
02-Mar-05,2849.8,2875.15,2831.65,2855.75,8473159,502.84
03-Mar-05,2856.05,2917.95,2855.35,2907.15,9839820,565.47
04-Mar-05,2911.85,2952.15,2911.85,2942.55,15419958,693.47
07-Mar-05,2947.25,2964.3,2935.75,2958.55,11106347,514.2
08-Mar-05,2959.7,2998,2946.75,2974.35,14326535,696.2
09-Mar-05,2969.25,2995.1,2934.05,2962.4,18470855,667.35
10-Mar-05,2963.15,2965.25,2920.65,2946.1,10243389,521.09
11-Mar-05,2946.8,2973.4,2938.95,2945.85,11295838,520.16
14-Mar-05,2940.45,2985.05,2923.35,2962.55,8817058,518.71
15-Mar-05,2963.35,2968.5,2931.8,2939.75,6658813,360.09
16-Mar-05,2939.7,2964.65,2930.85,2937.2,8441513,497.92
17-Mar-05,2937.1,2961.95,2920.5,2929.95,7680491,449.21
18-Mar-05,2929.65,2950.85,2884.5,2946.8,8431906,535.78
21-Mar-05,2947.95,2967.55,2931.25,2949.75,7295326,491.75
22-Mar-05,2962.55,2962.55,2911.05,2916.05,7189663,435.69
23-Mar-05,2912.45,2918.15,2842.8,2854.2,10334571,545.33
24-Mar-05,2854.25,2874.45,2805.15,2816.55,7546279,458.23
28-Mar-05,2817.7,2874.1,2817.7,2834.9,8976939,484.16
29-Mar-05,2835.15,2835.15,2787.5,2805.4,8302555,426.69
30-Mar-05,2801.35,2829.3,2782.6,2813.05,8788522,467.12
31-Mar-05,2847.9,2949.65,2836.5,2923.15,15210877,858.99
01-Apr-05,2927.7,2951.75,2891.2,2946.35,10081089,573.34
04-Apr-05,2945.15,2982.45,2924.3,2934,10203231,571.91
05-Apr-05,2997.65,2997.65,2907.7,2917.2,7944103,404.81
06-Apr-05,2920.25,2948.9,2916.85,2942.1,8431804,379.67
07-Apr-05,2945.15,2967.35,2912.3,2921.35,11798525,598.02
08-Apr-05,2918.5,2920.7,2850.35,2856.7,8969112,565.13
11-Apr-05,2851,2855.65,2792.4,2799.25,7680124,424.72
12-Apr-05,2785,2834.9,2784.45,2825.8,8836736,545.52
13-Apr-05,2835.55,2857.55,2812.6,2833.1,8714023,563.76
15-Apr-05,2775.35,2775.35,2664.45,2670.05,10577175,844.73
18-Apr-05,2658.9,2682.65,2615.85,2642.45,7837284,611.31
19-Apr-05,2650.25,2694.1,2512.85,2540.9,13352317,1014.66
20-Apr-05,2535.55,2535.55,2461.9,2514.1,18027132,1344.12
21-Apr-05,2522.85,2557.9,2496.4,2552.7,16902534,943.58
22-Apr-05,2598.95,2648.3,2598.95,2639.2,14927230,983.26
25-Apr-05,2656.95,2656.95,2623,2635.65,15766267,832.96
26-Apr-05,2633.5,2633.5,2593,2596.8,9333992,492.88
27-Apr-05,2567.6,2578.45,2534.3,2554.9,10424890,758.15
28-Apr-05,2549.55,2575.35,2539.85,2561.2,20303840,992.93
29-Apr-05,2577.9,2577.9,2531.55,2539.75,10799220,609.2
02-May-05,2588.15,2588.15,2539.65,2562.95,7629261,426.22
03-May-05,2563.05,2571.25,2537.6,2541.05,9237855,448.19
04-May-05,2545.05,2576,2545.05,2571.35,7691153,417.5
05-May-05,2582.6,2626.1,2582.6,2609.1,8136493,605.23
06-May-05,2530.85,2649.65,2530.85,2640.8,6944145,471.36
09-May-05,2644.75,2695.95,2644.75,2689.3,8741006,576.48
10-May-05,2690.9,2695.75,2661.55,2669,14632580,836.9
11-May-05,2660.95,2661.45,2634.5,2655.1,12427357,673.92
12-May-05,2651.5,2669.65,2645.6,2662.1,8036566,433.78
13-May-05,2662.35,2662.35,2637.7,2643.75,13385199,505.3
16-May-05,2644.05,2690.45,2644.05,2685.95,16985420,617.51
17-May-05,2707.75,2715.45,2663.9,2672.95,15333673,680.22
18-May-05,2673,2673,2620.7,2655.6,17207326,654.17
19-May-05,2665.5,2713.35,2665.5,2697.75,13793335,554.3
20-May-05,2694.6,2735.2,2673.05,2724.55,10476163,469.94
23-May-05,2725.9,2784.35,2718,2772,10202960,519.43
24-May-05,2812.25,2812.25,2765,2800.05,10707557,602.96
25-May-05,2791.6,2844.2,2772.8,2828.55,10108349,741.59
26-May-05,2770.65,2903.55,2769.4,2888.95,17011201,1137.63
27-May-05,2903.85,2926.45,2880,2896.55,13883763,829.14
30-May-05,2883.9,2925.25,2881.95,2899.55,10198935,750.13
31-May-05,2900.45,2938.45,2890,2933,8714418,586.67
01-Jun-05,2933.5,2933.65,2894.35,2900.25,11120182,584.56
02-Jun-05,2902.65,2914.1,2852.95,2858.9,9164116,482.65
03-Jun-05,2862.25,2926.5,2854.6,2920.15,8955798,535.06
04-Jun-05,2918.1,2918.1,2901.3,2913.45,4615545,201.92
06-Jun-05,2908.5,2928.05,2884.3,2893.45,8537399,433.14
07-Jun-05,2908.75,2919.55,2890.8,2912.3,5949864,382.2
08-Jun-05,2913.65,2964,2909.85,2957.8,10473245,612.73
09-Jun-05,2958.05,2959.65,2904.5,2912.5,9141650,430.22
10-Jun-05,2914.75,2944.65,2890.45,2896.25,14777549,585.03
13-Jun-05,2907.55,2923.7,2887,2908.9,15304871,546.65
14-Jun-05,2920.55,2926,2898.55,2913.3,11427028,443.97
15-Jun-05,2915.6,2945.25,2913.55,2941.2,8807701,509.51
16-Jun-05,2933.75,2963.85,2931.55,2951.1,9800164,625.22
17-Jun-05,2903.95,2962.25,2903.95,2953.3,8345086,493.75
20-Jun-05,2931.4,3029.15,2931.4,3024.55,13203452,906.46
21-Jun-05,3028.75,3059.25,2998.85,3046.65,12730537,874.99
22-Jun-05,3034.6,3079.7,3034.6,3068.7,20792825,1218.49
23-Jun-05,3062.35,3067.35,3026.85,3030.85,12535574,707.11
24-Jun-05,3021,3046.65,2988.8,3023.25,10853346,659.07
27-Jun-05,3009.85,3047.85,3009.85,3023,11924036,625
28-Jun-05,3024.95,3031.5,2981.15,2987.2,13067969,672.2
29-Jun-05,2991.75,3028.9,2985.85,3022.6,9602861,603.36
30-Jun-05,3009.15,3082.95,3009.15,3072.1,19383974,1206.53
01-Jul-05,60.65,3062.75,3041.8,3051.35,8290646,410.77
04-Jul-05,3051.2,3083.25,3038.5,3079.15,10055919,403.79
05-Jul-05,3081.4,3095.3,2998,3006.6,9022063,467.2
06-Jul-05,3010.8,3033.55,3003,3020.5,10214311,641.86
07-Jul-05,3033.3,3051.45,2958.25,2969.75,10537039,572.89
08-Jul-05,2974.2,3017.2,2974.2,2999.75,8471615,488.36
11-Jul-05,3000.05,3041,2992,3003.5,8854176,554.07
12-Jul-05,2984.85,2989.35,2905.5,2930.75,16347080,1247.07
13-Jul-05,2926.85,2954.6,2908.8,2916.3,15549651,945.06
14-Jul-05,2917.95,2935.45,2834.95,2840.95,12797757,831.93
15-Jul-05,2868.5,2898.95,2844.5,2893.85,9969762,612.92
18-Jul-05,2914.1,2992.1,2914.1,2982.35,11930514,863.11
19-Jul-05,2992.4,3004.75,2968.95,2981.5,10004660,486.48
20-Jul-05,2982.45,3000.9,2972.4,2975.75,11498919,485.83
21-Jul-05,2983.75,3016.15,2945.95,2958.1,21399911,875.76
22-Jul-05,2958.3,2989.75,2915.4,2984.95,18380420,938.42
25-Jul-05,2986.4,3001.45,2960.85,2965.15,10120578,525.19
26-Jul-05,2965.65,2969.85,2932.6,2947.7,12428393,534.77
27-Jul-05,2962.45,2990.2,2950.9,2984.9,6604531,362.84
29-Jul-05,2975.95,3008.3,2970.1,2985.95,11826118,889.04
01-Aug-05,2980.7,2982,2934.05,2955.85,8367208,467.77
02-Aug-05,2984.7,3027.1,2966.55,3019.15,10005868,643.58
03-Aug-05,3021.85,3082,3021.85,3072.35,17227281,999.99
04-Aug-05,3079.5,3098.25,3036.45,3058.45,11451549,629.86
05-Aug-05,3052.25,3062.95,3020.95,3025.95,11657706,602.06
08-Aug-05,3025.15,3029.25,2979.15,2992.2,8768716,504.19
09-Aug-05,2985,3015.05,2967.5,2994.55,12284110,688.6
10-Aug-05,3007.4,3072.5,3007.4,3065.65,11748215,777.06
11-Aug-05,3073.95,3086.15,3047.8,3065.8,11507327,636.09
12-Aug-05,3080,3086.75,3009.05,3015.1,9696900,576.78
16-Aug-05,3007.25,3031.1,2997.55,3010.75,16745008,719.98
17-Aug-05,3009.65,3075.9,2998.55,3069.15,13696722,756.74
18-Aug-05,3074.45,3094.25,3058.25,3067.6,10824011,598.04
19-Aug-05,3067.3,3085.85,3058.1,3064.35,9308361,466.14
22-Aug-05,3070.6,3116.25,3061.15,3069.65,10487708,575.82
23-Aug-05,3069.6,3092.95,3023.2,3032.65,11197501,632.82
24-Aug-05,3037.85,3037.85,2978.3,2999.25,9948952,560.49
25-Aug-05,2998.15,3058.9,2987.1,3049.85,18886561,722.92
26-Aug-05,3049.2,3092,3027.85,3075.25,14952874,664.51
29-Aug-05,3084.45,3086.75,3019.95,3061.1,27304983,716.67
30-Aug-05,3065.75,3137.3,3065.75,3132.8,23954739,858.55
31-Aug-05,3132.05,3185.35,3117.05,3177.15,34994756,1012.57
01-Sep-05,3198.1,3232.75,3198.1,3219.3,22185068,843.52
02-Sep-05,3223.6,3243.5,3186.65,3208.05,18995297,661.99
05-Sep-05,3224.1,3241.45,3179.1,3186.4,11875112,548.19
06-Sep-05,3186.7,3205.6,3164.4,3183.3,11993310,482.48
08-Sep-05,3186.1,3210,3185.2,3203.8,17162416,583.73
09-Sep-05,3167.65,3216.95,3167.65,3186.05,9670145,422.06
12-Sep-05,3343.9,3343.9,3206.5,3226.1,19436498,746.72
13-Sep-05,3225.05,3241.55,3215.65,3238.35,20450779,659.96
14-Sep-05,3238.75,3267.4,3201.95,3231.1,21897222,778.56
15-Sep-05,3232,3283.3,3231.6,3280.2,24509869,746.32
16-Sep-05,3285.8,3296.95,3261.35,3284.65,21625267,650.49
19-Sep-05,3296.95,3304.1,3274.75,3278.55,11629645,462.11
20-Sep-05,3278.75,3338.45,3246.5,3320.25,22689101,961.94
21-Sep-05,3322.95,3327.55,3208.55,3277.45,21691479,900.85
22-Sep-05,3272.5,3275.4,3142.45,3156.95,18794814,764.54
23-Sep-05,3145.75,3203.65,3138.2,3153.2,16750681,652.36
26-Sep-05,3154.75,3279.8,3154.75,3274.55,13986969,548.56
27-Sep-05,3275.7,3306.25,3249.5,3272.75,16823179,811.94
28-Sep-05,3272.3,3273.9,3223.3,3265.5,17021266,925.28
29-Sep-05,3280.4,3319.55,3272.1,3292.5,21056669,1195.77
30-Sep-05,3293.45,3317.05,3265.55,3296.5,17524689,975.32
03-Oct-05,3279.1,3359.8,3279.1,3354.85,11820255,609.57
04-Oct-05,3355,3442.6,3352.8,3435.7,22326429,1207.09
05-Oct-05,3439.95,3449.95,3412,3427.9,17157161,1069.84
06-Oct-05,3418.5,3419.4,3335.2,3350.2,19371660,1227.17
07-Oct-05,3350.65,3391.55,3319.25,3345.25,19561027,1102.76
10-Oct-05,3368.35,3407.05,3359.8,3382.95,15799144,969.88
11-Oct-05,3396.8,3454.25,3359.5,3429.95,18553917,1276.84
13-Oct-05,3431.15,3431.15,3340.3,3356.15,21453228,1488.65
14-Oct-05,3352.65,3369.05,3305.6,3316.75,12898946,802.76
17-Oct-05,3320.6,3340.45,3291.1,3307.35,10498769,675.31
18-Oct-05,3305.5,3353.1,3247.95,3266.5,15815931,1084.29
19-Oct-05,3260.2,3269.85,3198.4,3219.95,16729653,1116.84
20-Oct-05,3248.8,3303.45,3207.4,3252.9,21499388,1297.66
21-Oct-05,3255.15,3312.75,3245.25,3299.3,16186019,912.12
24-Oct-05,3302.05,3326.1,3238.35,3249.1,12796436,706.93
25-Oct-05,3256.4,3326.05,3248.7,3297.45,12425646,743.1
26-Oct-05,3276.95,3309.25,3267.1,3272.7,9462719,589.16
27-Oct-05,3278.65,3279.35,3185.45,3202.5,18655174,1058.42
28-Oct-05,3193.85,3193.85,3106.75,3119.85,10686539,652.59
31-Oct-05,3121.1,3217.8,3121.1,3211.95,7205261,526.27
01-Nov-05,3221.75,3262.05,3218.6,3230.55,2250470,144.46
02-Nov-05,3228.25,3298,3183.4,3287.65,11213154,759.75
07-Nov-05,3280.75,3355,3276.2,3350.4,11109966,692.88
08-Nov-05,3342.15,3410.85,3342.15,3398.65,12640616,763.92
09-Nov-05,3389.6,3419.2,3342.5,3357.95,11081589,597.57
10-Nov-05,3364.2,3395.9,3360.9,3388.4,10874869,634.96
11-Nov-05,3392.3,3464.3,3392.1,3460.7,12483073,743.36
14-Nov-05,3461.05,3491.05,3430.5,3460.45,12527506,725.46
16-Nov-05,3461.35,3517.75,3458.05,3512.8,15817188,933.07
17-Nov-05,3512.55,3518.15,3466.55,3508,9123303,635.52
18-Nov-05,3523.1,3553.35,3523.1,3536.55,13000010,845.42
21-Nov-05,3536.75,3550.1,3495.7,3509.45,14042712,783.28
22-Nov-05,3514.3,3543.15,3476.1,3485.65,21018233,834.62
23-Nov-05,3486.25,3543.1,3483,3534.2,14351761,741.05
24-Nov-05,3531.05,3570.8,3531.05,3550.5,13183059,772.42
25-Nov-05,3550.8,3601.1,3550.8,3592.4,12625297,638.26
26-Nov-05,3593.15,3609,3580.6,3597.65,5508042,198.58
28-Nov-05,3591.75,3631.9,3591.75,3617.7,10105795,563.65
29-Nov-05,3615.1,3625.2,3563,3620.55,14486097,866.59
30-Nov-05,3620.5,3639.4,3525.8,3533.95,15088304,764.98
01-Dec-05,3532.75,3620.55,3520.3,3613.15,13290735,869.02
02-Jan-06,3905.35,3914.3,3874.1,3884.25,6908245,393.57
03-Jan-06,3883.55,3960.7,3883.55,3953.25,8422028,499.57
04-Jan-06,3958.9,4013,3956.3,4004.45,14146781,874.32
05-Jan-06,4005.25,4014.1,3969.05,3982.8,11208472,602.16
06-Jan-06,3956.95,3993.5,3934.95,3976.85,13491877,877.43
09-Jan-06,3982.3,4006.65,3915.6,3933.45,9587657,775.31
10-Jan-06,3932.85,3939.75,3880.65,3889.55,11097399,901.85
12-Jan-06,3807.35,3869.2,3763.65,3856.1,21395009,2395.44
13-Jan-06,3858.75,3882.55,3832.8,3843.8,10944835,712.3
16-Jan-06,3843.15,3858.55,3776.8,3782.9,7638865,765.14
17-Jan-06,3789.5,3832.2,3744.5,3754.65,7028154,596.22
18-Jan-06,3770.25,3788.45,3725.7,3761.3,12119704,976.95
19-Jan-06,3783.6,3913,3783.6,3900.05,11133012,839.05
20-Jan-06,3993.9,3993.9,3887.8,3903.65,18633708,1155.75
23-Jan-06,3873.95,3873.95,3822.65,3834.95,9635477,730.81
24-Jan-06,3850.55,3897.85,3848.6,3889.3,10112019,635.16
25-Jan-06,3908.9,3945.95,3908.9,3926.8,13458675,961.93
27-Jan-06,3948.3,3977.85,3942.5,3972.6,9086091,677.55
30-Jan-06,3974.15,3999.75,3940.25,3980.35,7624946,521.94
31-Jan-06,3979.6,4019.9,3962,4010.3,6836844,359.65
01-Feb-06,4014.9,4020.65,3957.1,3971.95,9033046,605.24
02-Feb-06,3975.8,3994.2,3933.1,3941.15,9721220,642.75
03-Feb-06,3943.7,3945.3,3889.7,3897.45,13632876,758.92
06-Feb-06,3896.6,3962.25,3881.4,3955.55,8507258,500.39
07-Feb-06,3949.25,3996.5,3949.25,3975.7,10021993,697.46
08-Feb-06,3962.8,3971.7,3924.05,3958.35,11162117,831.54
10-Feb-06,3958.4,3987.75,3944.85,3973.65,9317464,866.78
13-Feb-06,3975.55,3988.05,3945.9,3952.55,7882522,543.36
14-Feb-06,3952.6,3956.15,3867.85,3876.1,9605398,738.82
15-Feb-06,3909.65,3919.3,3839.85,3865.65,8979816,919.39
16-Feb-06,3867.5,3909.4,3863.5,3870.5,8202313,655.33
17-Feb-06,3883.1,3915.8,3871.4,3883.05,9520776,703.39
20-Feb-06,3914.4,3922.45,3845.9,3916.3,10087831,624.85
21-Feb-06,3932.05,3952.75,3920.6,3931.95,10498015,596.21
22-Feb-06,3935.8,3939.4,3909.6,3930.2,7482443,549.65
23-Feb-06,3944.9,3956.35,3926.9,3946.1,12176079,935.88
24-Feb-06,3945.85,3953.05,3908,3915.95,5625611,392.59
27-Feb-06,3921.85,3984.65,3921.1,3979.95,8305812,690.83
28-Feb-06,3988.2,4005.15,3934.05,3972.9,9282534,806.12
01-Mar-06,3972.4,4083.8,3943.65,4069.75,16047737,1177.67
02-Mar-06,4078.25,4104.2,4038.35,4054.65,9972084,804.65
03-Mar-06,4056.25,4062.05,3990.7,4017.35,7355516,563.82
06-Mar-06,4017.25,4073.9,4015.15,4062.25,7128319,539.31
07-Mar-06,4057.3,4059.1,4009.3,4017.25,10143044,827.83
08-Mar-06,4022.5,4022.5,3954.1,3964.85,13470113,1151.94
09-Mar-06,3972.1,4001.35,3924.4,3991.85,8340892,695.45
10-Mar-06,3972.1,4088.15,3972.1,4082.35,14726433,1025.06
13-Mar-06,4019.45,4185.35,4019.45,4162.6,22548149,1093.96
14-Mar-06,4189,4189,4101.1,4118.55,16396004,909.76
16-Mar-06,4121.7,4148.7,4121.7,4139.95,15872338,961.15
17-Mar-06,4142.75,4187.3,4132.6,4144.3,17923065,843.09
20-Mar-06,4145.35,4273.55,4145.35,4265.8,14954488,931.22
21-Mar-06,4259.95,4293.5,4205.3,4235.65,11578400,796.46
22-Mar-06,4232.75,4239.1,4166.6,4191.9,11220362,672.2
23-Mar-06,4213.5,4226.2,4156,4167.85,9297726,725.25
24-Mar-06,4167.9,4225.35,4167.9,4209.5,12871127,1131.07
27-Mar-06,4211.35,4233.8,4174.4,4181.2,10789510,603.12
28-Mar-06,4181.2,4261,4180.45,4227.55,13386860,832.61
29-Mar-06,4229.9,4314.3,4227.6,4307.15,10517029,795.73
30-Mar-06,4325.95,4448.65,4325.95,4418.75,14239263,1062.5
31-Mar-06,4418.7,4418.7,4340.8,4352.9,9242660,684.51
03-Apr-06,4373.1,4471.9,4373,4460.45,11131773,967.9
04-Apr-06,4474,4505.6,4447.6,4459.8,11869890,865.16
05-Apr-06,4459.65,4488.75,4408.05,4422.3,15309849,946.12
07-Apr-06,4546.8,4568,4336.5,4347.55,24050856,2625.8
10-Apr-06,4349.05,4389.75,4326.65,4355.2,15291218,1372.18
12-Apr-06,4355.05,4365,4162.6,4180,17892766,1744.58
13-Apr-06,4191.85,4228.2,4103.9,4140.45,17952053,1890.01
17-Apr-06,4280.35,4381.5,4250.75,4375.05,16260539,1881.55
18-Apr-06,4418.75,4565,4418.75,4559.6,17526967,1643.28
19-Apr-06,4586.65,4651.3,4465.85,4498.7,17177439,1306.25
20-Apr-06,4502.05,4523.9,4452.75,4484.05,13608127,1138.8
21-Apr-06,4502.9,4536.3,4402.35,4463.1,19773167,1688.21
24-Apr-06,4461.75,4473.2,4357.65,4375.7,17853294,1520.46
25-Apr-06,4371.5,4385,4275.5,4289.55,15292403,1275.25
26-Apr-06,4289.25,4384.55,4282.1,4374.7,14092037,1044.19
27-Apr-06,4379.1,4418,4301.55,4324.6,17651608,1538.46
28-Apr-06,4306.6,4332.2,4054.65,4313.15,13009483,1031.35
29-Apr-06,4317.4,4370.45,4317.4,4341.85,2845276,199.17
02-May-06,4338.35,4406.4,4338.35,4359.1,10615839,948.03
03-May-06,4363.5,4398.6,4343.05,4391.25,12582726,778.88
04-May-06,4412.8,4430.2,4385.1,4414.95,9238071,606.2
05-May-06,4416.15,4465.75,4375.3,4391.7,5891511,488.73
08-May-06,4460.4,4472.3,4401.2,4411.45,7180458,459.45
09-May-06,4411.7,4439.9,4382.95,4422.55,9174575,705.96
10-May-06,4439.85,4466.5,4426.55,4443.05,6485026,523.47
11-May-06,4443.05,4465.7,4412.2,4430.1,6766920,530.47
12-May-06,4402.95,4457.45,4352.35,4405.55,8408439,620.41
15-May-06,4407.85,4407.85,4270.25,4304.9,11405160,914.02
16-May-06,4317.15,4333.55,4214.45,4308,10845282,784.41
17-May-06,4321.7,4409.15,4321.7,4393.8,8500071,628.89
18-May-06,4365.2,4365.2,4112.3,4157.2,9166871,821.3
19-May-06,4154.7,4254.45,3998.95,4027.05,11685708,1040.34
22-May-06,4070.15,4108.6,3754.45,3801.55,13885966,1094.34
23-May-06,3801.55,3984.25,3719.5,3936.1,10600903,860.93
24-May-06,3979.65,3987.65,3822.3,3859.5,11642605,957.46
25-May-06,3847.5,3969.45,3769.1,3953,14991347,1249.44
26-May-06,3954.3,4056.35,3941.55,3977.2,9924475,774.53
29-May-06,3980.8,4020.6,3963.3,3984.9,7664304,491.42
30-May-06,3999.7,4098.85,3970.6,4024.9,8153861,750.81
31-May-06,4006.6,4006.6,3771.4,3869.65,8828303,805.53
01-Jun-06,3918.85,3953.4,3715.7,3758.75,10184903,956.92
02-Jun-06,3763.2,3887.8,3734.95,3877.8,8699090,745.47
05-Jun-06,3884.45,3919.3,3775.95,3793.7,11487280,927.21
06-Jun-06,3791.1,3811.3,3674.65,3714,8820613,643.83
07-Jun-06,3732.8,3752.25,3593.5,3642.25,10673046,790.09
08-Jun-06,3649.85,3649.85,3422.55,3488.2,10662530,860.02
09-Jun-06,3479.9,3623.05,3464,3608.15,8762204,611.03
12-Jun-06,3609,3637.6,3511.05,3533.05,7378985,548.98
13-Jun-06,3516.25,3516.25,3344.95,3361.75,7875271,547.27
14-Jun-06,3362.1,3469.2,3193.4,3219.35,12875958,1159.43
15-Jun-06,3329.8,3463,3275.25,3443.85,10575609,810.14
16-Jun-06,3507.1,3724.35,3507.1,3628,17870460,1407.16
19-Jun-06,3639.95,3658.3,3552.4,3640.05,8309612,691.06
20-Jun-06,3652,3652,3539.8,3560.45,8907843,587.56
21-Jun-06,3562.15,3676.8,3549.6,3665.65,9810628,728.18
22-Jun-06,3703.4,3772.55,3703.4,3731.5,10641030,644.88
23-Jun-06,3724.35,3829.55,3649.6,3802.95,10378770,698.27
25-Jun-06,3841.95,3844.3,3802.6,3815.05,751177,52.65
26-Jun-06,3833.05,3833.35,3676.3,3693.5,7712177,598.46
27-Jun-06,3699.8,3769.15,3627.3,3751,9800217,771.49
28-Jun-06,3700.85,3827.65,3660.45,3802.85,7469270,532.31
29-Jun-06,3822.05,3871,3818.9,3832.45,11480664,748.6
30-Jun-06,3891.6,3969.45,3891.6,3957.55,9795716,781.95
03-Jul-06,3977.3,4016.45,3945.7,4005.75,6957734,562.08
04-Jul-06,4024.4,4062.95,4000.6,4007.55,7276305,527.69
05-Jul-06,4012.05,4074.25,3984,4044.75,11764743,841.32
06-Jul-06,4017.7,4023.65,3962.8,3989.75,10424908,660.11
07-Jul-06,4010.15,4047.15,3859.15,3872.2,19561417,798.46
10-Jul-06,3881,4019.3,3876.6,4008.7,9155861,681.06
11-Jul-06,4025.05,4027.55,3946.8,3981.9,7594185,658
12-Jul-06,4047.8,4228.05,4038.9,4210.7,20688591,2369.88
13-Jul-06,4212.7,4221,4135.65,4160.7,15587289,835.15
14-Jul-06,4105.6,4141.15,4048.05,4111,19797357,946.48
17-Jul-06,4108.15,4113,4011.55,4021.25,19778791,923.21
18-Jul-06,4061.6,4105.4,3995.3,4035,19278265,889.49
19-Jul-06,4090.8,4114.5,3872.7,3886.4,22127649,1198.51
20-Jul-06,3978.55,4013.95,3967.35,3989.55,16351073,798.7
21-Jul-06,3980.15,3980.15,3848.95,3875.3,21332224,1009.62
24-Jul-06,3863.55,3974.45,3811.05,3958.95,20698135,1008.05
25-Jul-06,4003.15,4029.6,3963.75,3998.9,19247586,880.28
26-Jul-06,4015.15,4091.85,3968.95,4082.75,23814302,971.16
27-Jul-06,4099.3,4146.55,4072.5,4138.95,21067311,1052.77
28-Jul-06,4140.15,4159.35,4035.85,4067.3,13629609,686.55
31-Jul-06,4130.8,4162.9,4093.25,4113.55,15349266,779.66
01-Aug-06,4096.4,4133.9,4071.85,4121.2,17103379,627.66
02-Aug-06,4111.05,4174.95,4090.25,4165.25,18919655,738.85
03-Aug-06,4164.85,4234.95,4164.85,4191.4,16178747,953.17
04-Aug-06,4189.1,4249.5,4171.1,4198.4,10825140,600.12
07-Aug-06,4191.55,4200.8,4135.6,4145.75,10731960,506.74
08-Aug-06,4146,4210.8,4146,4202.8,7665430,342.65
09-Aug-06,4202.4,4278.6,4166.6,4254.55,9333213,622.24
10-Aug-06,4265.15,4295.55,4241.8,4289.05,13227395,628.81
11-Aug-06,4292.5,4320.3,4256.75,4305.45,15392590,785.03
14-Aug-06,4310.15,4352.3,4310.15,4338.45,11559587,592.13
16-Aug-06,4373.5,4422.65,4345.35,4359.15,12089149,754.64
17-Aug-06,4366,4402.6,4328.15,4342.6,11770135,625.84
18-Aug-06,4363.55,4367,4241,4353,10086731,505.75
21-Aug-06,4352.2,4397.35,4320.2,4388,10420573,628.68
22-Aug-06,4402.7,4430.65,4370.5,4386.95,13183048,565.36
23-Aug-06,4392.95,4407.15,4335.8,4351.95,12869250,573.09
24-Aug-06,4336.1,4385.1,4307.1,4376.15,11253911,627.19
25-Aug-06,4377.25,4400.55,4363.55,4375.85,10166407,481.72
28-Aug-06,4373.75,4407.2,4359.5,4400.65,6586391,370.64
29-Aug-06,4408.7,4464.8,4408.7,4458.55,8621628,531.11
30-Aug-06,4463.15,4480.35,4435.75,4447.4,8786777,516.78
31-Aug-06,4456.45,4483.95,4427.95,4445.6,12652593,775.27
01-Sep-06,4443.75,4455.9,4429.15,4451.35,6976135,424.55
04-Sep-06,4461.25,4532.5,4461.25,4522.4,7507153,408.63
05-Sep-06,4530.65,4545.45,4486.4,4497.7,8805628,419
06-Sep-06,4516.55,4521.1,4481.6,4490.1,7392718,453.89
07-Sep-06,4472.6,4476.5,4414.85,4435.95,9117053,549.42
08-Sep-06,4461.3,4461.3,4402.05,4425.5,11403539,671.67
11-Sep-06,4430.8,4445.1,4282.85,4296.05,9608517,631.47
12-Sep-06,4314.3,4387.65,4289.85,4376.9,7766638,471.84
13-Sep-06,4423,4487.25,4413.2,4462.2,7803850,496.66
14-Sep-06,4474.85,4510.9,4474.85,4495.85,8826832,646.02
15-Sep-06,4491.55,4492.3,4431.1,4468,8823626,607.28
18-Sep-06,4469.45,4497.9,4462.2,4474.7,6585384,401.56
19-Sep-06,4471.4,4532.55,4451.6,4488.95,11104633,785.93
20-Sep-06,4473.85,4543.1,4441.6,4536.9,7391606,511.16
21-Sep-06,4546.6,4600.35,4546.6,4594.45,9572264,689.01
22-Sep-06,4594.05,4594.05,4528.75,4546.35,7788881,525.08
25-Sep-06,4584.6,4592.35,4483.35,4493.45,6640669,331.3
26-Sep-06,4505.9,4573.5,4503.55,4561.4,8019637,520.77
27-Sep-06,4561.85,4594.05,4532.7,4546.95,6197768,456.18
28-Sep-06,4513.85,4557.15,4505.2,4530.75,10188903,776.46
29-Sep-06,4535.2,4556.1,4533.1,4540.5,6580588,374.11
03-Oct-06,4559.6,4559.6,4494.85,4509.15,8499384,567.46
04-Oct-06,4503.4,4528.2,4416.35,4426.8,10462826,822.18
05-Oct-06,4476.7,4539.75,4469.9,4528.35,15022617,822.07
06-Oct-06,4540.55,4549.35,4505.2,4516.9,13742396,653.21
09-Oct-06,4497.1,4569.5,4484,4541.2,10292866,519.72
10-Oct-06,4561.25,4610.6,4553,4566.9,10559936,702.04
11-Oct-06,4677.6,4737.2,4655.75,4685.25,20733234,1410.69
12-Oct-06,4687.55,4814.85,4665.95,4806.85,11353023,867.54
13-Oct-06,4852.2,4927.5,4844.2,4904.1,12921923,1096.95
16-Oct-06,4924.65,5011.5,4910.5,4976,17975245,1248.77
